0,2025,6,26,"Trip to the Sea",1,once,normal
1,2025,8,1,"Theo+Sisi Wedding",1,once,done
2,2025,8,20,"Modelling Jam",1,once,normal
3,2025,9,7,"Deni Birthday",1,once,normal
4,2025,8,24,"Brackeys Jam",1,once,normal
5,2025,6,13,"SYSTEM_BIRTHDAY",1,once,normal
